"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
73,720,1.988102
73,735,1.972718
73,750,1.957506
73,765,1.94246
73,780,1.927577
73,795,1.912852
73,810,1.898282
73,825,1.883864
73,840,1.869595
73,855,1.855472
73,870,1.841491
73,885,1.827651
73,900,1.813948
73,915,1.80038
73,930,1.786946
73,945,1.773642
73,960,1.760466
73,975,1.747416
73,990,1.734491
73,1005,1.721687
73,1020,1.709004
73,1035,1.696439
73,1050,1.68399
73,1065,1.671656
73,1080,1.659434
73,1095,1.647323
73,1110,1.635321
73,1125,1.623427
73,1140,1.611638
73,1155,1.599954
73,1170,1.588372
73,1185,1.576891
73,1200,1.56551
73,1215,1.554226
73,1230,1.543039
73,1245,1.531947
73,1260,1.520949
73,1275,1.510042
73,1290,1.499227
73,1305,1.488501
73,1320,1.477864
73,1335,1.467313
73,1350,1.456848
73,1365,1.446467
73,1380,1.43617
73,1395,1.425954
73,1410,1.41582
73,1425,1.405765
73,1440,1.395789
74,0,0
74,3,7.91386E-07
74,6,3.609251E-05
74,9,0.0003373459
74,12,0.001688277
74,15,0.005729565
74,18,0.01490604
74,21,0.03207155
74,24,0.05996041
74,27,0.1007328
74,30,0.1557014
74,33,0.2252522
74,36,0.3089234
74,39,0.4055709
74,42,0.5135722
74,45,0.631024
74,48,0.7559124
74,51,0.8862449
74,54,1.020138
74,57,1.155876
74,60,1.291937
74,63,1.427
74,66,1.559945
74,69,1.689832
74,72,1.815886
74,75,1.937478
74,78,2.054101
74,81,2.165358
74,84,2.270939
74,87,2.370613
74,90,2.464211
74,93,2.551625
74,96,2.632789
74,99,2.707686
74,102,2.776333
74,105,2.838788
74,108,2.895137
74,111,2.945504
74,114,2.990042
74,117,3.028933
74,120,3.06239
74,135,3.157304
74,150,3.160075
74,165,3.110647
74,180,3.040892
74,195,2.969853
74,210,2.905935
74,225,2.851252
74,240,2.805118
74,255,2.765975
74,270,2.732242
74,285,2.702601
74,300,2.676038
74,315,2.651802
74,330,2.629344
74,345,2.608268
74,360,2.588283
74,375,2.569175
74,390,2.550785
74,405,2.532993
74,420,2.515709
74,435,2.498861
74,450,2.482394
74,465,2.466263
74,480,2.450433
74,495,2.434875
74,510,2.419565
74,525,2.404484
74,540,2.389615
74,555,2.374945
74,570,2.360461
74,585,2.346155
74,600,2.332016
74,615,2.318037
74,630,2.304213
74,645,2.290536
74,660,2.277002
74,675,2.263606
74,690,2.250344
74,705,2.237211
74,720,2.224205
74,735,2.211322
74,750,2.198559
74,765,2.185913
74,780,2.173382
74,795,2.160962
74,810,2.148651
74,825,2.136448
74,840,2.124349
74,855,2.112353
74,870,2.100457
74,885,2.08866
74,900,2.076959
74,915,2.065353
74,930,2.053839
74,945,2.042417
74,960,2.031084
74,975,2.019838
74,990,2.008678
74,1005,1.997602
74,1020,1.986609
74,1035,1.975697
74,1050,1.964864
74,1065,1.954109
74,1080,1.94343
74,1095,1.932827
74,1110,1.922297
74,1125,1.911839
74,1140,1.901453
74,1155,1.891136
74,1170,1.880887
74,1185,1.870705
74,1200,1.860589
74,1215,1.850538
74,1230,1.840551
74,1245,1.830625
74,1260,1.820761
74,1275,1.810957
74,1290,1.801212
74,1305,1.791525
74,1320,1.781895
74,1335,1.772321
74,1350,1.762802
74,1365,1.753338
74,1380,1.743927
74,1395,1.734568
74,1410,1.72526
74,1425,1.716003
74,1440,1.706796
75,0,0
75,3,1.367159E-07
75,6,7.616211E-06
75,9,8.864421E-05
75,12,0.0005203329
75,15,0.001972677
75,18,0.005576321
75,21,0.01283032
75,24,0.02539674
75,27,0.04486012
75,30,0.07251976
75,33,0.1092502
75,36,0.155443
75,39,0.2110171
75,42,0.2754797
75,45,0.3480151
75,48,0.4275837
75,51,0.5130171
75,54,0.6030996
75,57,0.6966342
75,60,0.7924889
75,63,0.8896271
75,66,0.9871237
75,69,1.084172
75,72,1.18008
75,75,1.274267
75,78,1.366247
75,81,1.455624
75,84,1.542074
75,87,1.625339
75,90,1.705212
75,93,1.781529
75,96,1.854164
75,99,1.923019
75,102,1.988021
75,105,2.049116
75,108,2.106269
75,111,2.159462
75,114,2.208689
75,117,2.253962
75,120,2.295303
75,135,2.444973
75,150,2.509171
75,165,2.508665
75,180,2.46938
75,195,2.41454
75,210,2.359319
75,225,2.310676
75,240,2.270173
75,255,2.236874
75,270,2.209133
75,285,2.185404
75,300,2.164474
75,315,2.145481
75,330,2.127831
75,345,2.111129
75,360,2.095114
75,375,2.079616
75,390,2.064518
75,405,2.049745
75,420,2.035244
75,435,2.020978
75,450,2.00692
75,465,1.99305
75,480,1.979353
75,495,1.965816
75,510,1.952431
75,525,1.939188
75,540,1.926082
75,555,1.913106
75,570,1.900256
75,585,1.887527
75,600,1.874916
75,615,1.86242
75,630,1.850035
75,645,1.837759
75,660,1.82559
75,675,1.813526
75,690,1.801564
75,705,1.789702
75,720,1.77794
75,735,1.766275
75,750,1.754705
75,765,1.74323
75,780,1.731849
75,795,1.720558
75,810,1.709359
75,825,1.698249
75,840,1.687226
75,855,1.676291
75,870,1.665442
75,885,1.654678
75,900,1.643997
75,915,1.6334
75,930,1.622884
75,945,1.612449
75,960,1.602093
75,975,1.591817
75,990,1.581619
75,1005,1.571498
75,1020,1.561453
75,1035,1.551483
75,1050,1.541588
75,1065,1.531766
75,1080,1.522017
75,1095,1.51234
75,1110,1.502734
75,1125,1.493198
75,1140,1.483731
75,1155,1.474334
75,1170,1.465004
75,1185,1.455741
75,1200,1.446545
75,1215,1.437414
75,1230,1.428349
75,1245,1.419347
75,1260,1.410409
75,1275,1.401534
75,1290,1.392721
75,1305,1.383969
75,1320,1.375278
75,1335,1.366647
75,1350,1.358076
75,1365,1.349563
75,1380,1.341109
75,1395,1.332712
75,1410,1.324372
75,1425,1.316089
75,1440,1.307861
76,0,0
76,3,9.910066E-07
76,6,3.732166E-05
76,9,0.0002398472
76,12,0.0008369893
76,15,0.002154856
76,18,0.004617827
76,21,0.008737822
76,24,0.01509127
76,27,0.0242868
76,30,0.03692806
76,33,0.05357675
76,36,0.07472003
76,39,0.1007456
76,42,0.1319255
76,45,0.1684087
76,48,0.2102216
76,51,0.2572758
76,54,0.3093796
76,57,0.3662538
76,60,0.4275482
76,63,0.4928587
76,66,0.561744
76,69,0.6337402
76,72,0.7083744
76,75,0.7851753
76,78,0.8636824
76,81,0.9434534
76,84,1.024069
76,87,1.105136
76,90,1.18629
76,93,1.267199
76,96,1.347557
76,99,1.427092
76,102,1.505559
76,105,1.582739
76,108,1.658441
76,111,1.732497
76,114,1.804762
76,117,1.875111
76,120,1.943439
76,135,2.252162
76,150,2.502729
76,165,2.69528
76,180,2.833973
76,195,2.925527
76,210,2.978078
76,225,3.00015
76,240,2.999757
76,255,2.983776
76,270,2.957659
76,285,2.925455
76,300,2.890012
76,315,2.853223
76,330,2.816285
76,345,2.779927
76,360,2.744551
76,375,2.710361
76,390,2.677428
76,405,2.645746
76,420,2.615263
76,435,2.585905
76,450,2.557586
76,465,2.530218
76,480,2.503717
76,495,2.478002
76,510,2.453
76,525,2.428645
76,540,2.404878
76,555,2.381648
76,570,2.358909
76,585,2.33662
76,600,2.314748
76,615,2.293261
76,630,2.272133
76,645,2.251341
76,660,2.230866
76,675,2.21069
76,690,2.190797
76,705,2.171174
76,720,2.15181
76,735,2.132695
76,750,2.113818
76,765,2.095172
76,780,2.07675
76,795,2.058545
76,810,2.040551
76,825,2.022763
76,840,2.005175
76,855,1.987784
76,870,1.970584
76,885,1.953572
76,900,1.936744
76,915,1.920097
76,930,1.903627
76,945,1.887332
76,960,1.871207
76,975,1.85525
76,990,1.839459
76,1005,1.823831
76,1020,1.808362
76,1035,1.793051
76,1050,1.777895
76,1065,1.762892
76,1080,1.748039
76,1095,1.733334
76,1110,1.718775
76,1125,1.70436
76,1140,1.690086
76,1155,1.675951
76,1170,1.661954
76,1185,1.648093
76,1200,1.634364
76,1215,1.620768
76,1230,1.607301
76,1245,1.593961
76,1260,1.580748
76,1275,1.567659
76,1290,1.554692
76,1305,1.541847
76,1320,1.52912
76,1335,1.51651
76,1350,1.504017
76,1365,1.491637
76,1380,1.479371
76,1395,1.467215
76,1410,1.455169
76,1425,1.443231
76,1440,1.4314
77,0,0
77,3,1.591039E-06
77,6,6.423986E-05
77,9,0.0004741667
77,12,0.001961036
77,15,0.005918114
77,18,0.01444769
77,21,0.03018145
77,24,0.05594391
77,27,0.09437146
77,30,0.1475832
77,33,0.2169662
77,36,0.3030886
77,39,0.4057254
77,42,0.5239651
77,45,0.6563604
77,48,0.8010946
77,51,0.9561397
77,54,1.11939
77,57,1.288765
77,60,1.462291
77,63,1.638147
77,66,1.814696
77,69,1.99049
77,72,2.164279
77,75,2.334991
77,78,2.501724
77,81,2.663723
77,84,2.820369
77,87,2.971157
77,90,3.115676
77,93,3.253604
77,96,3.384684
77,99,3.508722
77,102,3.625571
77,105,3.735131
77,108,3.837337
77,111,3.932157
77,114,4.019592
77,117,4.099672
77,120,4.172456
77,135,4.431117
77,150,4.534001
77,165,4.5221
77,180,4.444441
77,195,4.342483
77,210,4.241446
77,225,4.152
77,240,4.076221
77,255,4.012535
77,270,3.958419
77,285,3.911509
77,300,3.869921
77,315,3.832257
77,330,3.797513
77,345,3.764974
77,360,3.734139
77,375,3.704648
77,390,3.676242
77,405,3.648732
77,420,3.621976
77,435,3.595867
77,450,3.570321
77,465,3.545273
77,480,3.52067
77,495,3.496469
77,510,3.472637
77,525,3.449143
77,540,3.425965
77,555,3.40308
77,570,3.380473
77,585,3.358129
77,600,3.336035
77,615,3.31418
77,630,3.292555
77,645,3.271151
77,660,3.249961
77,675,3.228978
77,690,3.208196
77,705,3.187611
77,720,3.167217
77,735,3.147009
77,750,3.126984
77,765,3.107137
77,780,3.087466
77,795,3.067966
77,810,3.048634
77,825,3.029468
77,840,3.010464
77,855,2.99162
77,870,2.972933
77,885,2.9544
77,900,2.936018
77,915,2.917786
77,930,2.8997
77,945,2.881759
77,960,2.863961
77,975,2.846302
77,990,2.828781
77,1005,2.811395
77,1020,2.794143
77,1035,2.777023
77,1050,2.760033
77,1065,2.74317
77,1080,2.726432
77,1095,2.709818
77,1110,2.693327
77,1125,2.676955
77,1140,2.660702
77,1155,2.644565
77,1170,2.628544
77,1185,2.612635
77,1200,2.596839
77,1215,2.581152
77,1230,2.565574
77,1245,2.550102
77,1260,2.534736
77,1275,2.519474
77,1290,2.504315
77,1305,2.489256
77,1320,2.474298
77,1335,2.459437
77,1350,2.444674
77,1365,2.430006
77,1380,2.415433
77,1395,2.400953
77,1410,2.386565
77,1425,2.372268
77,1440,2.35806
78,0,0
78,3,3.964722E-07
78,6,1.64761E-05
78,9,0.0001425871
78,12,0.0006959838
78,15,0.00238904
78,18,0.006407894
78,21,0.01435415
78,24,0.02807829
78,27,0.04946201
78,30,0.08020671
78,33,0.1216652
78,36,0.1747385
78,39,0.2398368
78,42,0.3168947
78,45,0.4054261
78,48,0.504603
78,51,0.613343
78,54,0.7303951
78,57,0.8544177
78,60,0.9840431
78,63,1.117929
78,66,1.254795
78,69,1.393448
78,72,1.532799
78,75,1.671867
78,78,1.809782
78,81,1.945778
78,84,2.07919
78,87,2.209447
78,90,2.336057
78,93,2.458606
78,96,2.576744
78,99,2.690178
78,102,2.798669
78,105,2.902021
78,108,3.000081
78,111,3.092729
78,114,3.179881
78,117,3.261483
78,120,3.337509
78,135,3.634956
78,150,3.803869
78,165,3.867355
78,180,3.856602
78,195,3.802759
78,210,3.730218
78,225,3.654338
78,240,3.582867
78,255,3.518638
78,270,3.4619
78,285,3.411811
78,300,3.367221
78,315,3.327026
78,330,3.290288
78,345,3.256263
78,360,3.224377
78,375,3.194192
78,390,3.165379
78,405,3.137689
78,420,3.110931
78,435,3.08496
78,450,3.059664
78,465,3.034952
78,480,3.010756
78,495,2.987017
78,510,2.96369
78,525,2.940738
78,540,2.918128
78,555,2.895836
78,570,2.873838
78,585,2.852118
78,600,2.830658
78,615,2.809447
78,630,2.788471
78,645,2.767722
78,660,2.747191
78,675,2.726871
78,690,2.706754
78,705,2.686835
78,720,2.667108
78,735,2.64757
78,750,2.628215
78,765,2.60904
78,780,2.590041
78,795,2.571216
78,810,2.55256
78,825,2.534071
78,840,2.515747
78,855,2.497585
78,870,2.479582
78,885,2.461736
78,900,2.444045
78,915,2.426507
78,930,2.409119
78,945,2.39188
78,960,2.374788
78,975,2.35784
78,990,2.341036
78,1005,2.324372
78,1020,2.307848
78,1035,2.291461
78,1050,2.27521
78,1065,2.259093
78,1080,2.243109
78,1095,2.227255
78,1110,2.211531
78,1125,2.195935
78,1140,2.180465
78,1155,2.165119
78,1170,2.149897
78,1185,2.134796
78,1200,2.119816
78,1215,2.104954
78,1230,2.09021
78,1245,2.075582
78,1260,2.061069
78,1275,2.046669
78,1290,2.032382
78,1305,2.018204
78,1320,2.004137
78,1335,1.990178
78,1350,1.976326
78,1365,1.96258
78,1380,1.948938
78,1395,1.9354
78,1410,1.921964
78,1425,1.90863
78,1440,1.895395
79,0,0
79,3,1.880462E-07
79,6,7.674721E-06
79,9,5.852836E-05
79,12,0.0002542976
79,15,0.0008151058
79,18,0.002121977
79,21,0.004728935
79,24,0.009341792
79,27,0.01677077
79,30,0.02786809
79,33,0.04346156
79,36,0.06429455
79,39,0.09097837
79,42,0.1239603
79,45,0.1635086
79,48,0.2097114
79,51,0.2624888
79,54,0.3216123
79,57,0.3867301
79,60,0.4573954
79,63,0.5330924
79,66,0.6132618
79,69,0.6973229
79,72,0.7846921
79,75,0.8747976
79,78,0.9670902
79,81,1.061052
79,84,1.1562
79,87,1.252091
79,90,1.34832
79,93,1.444523
79,96,1.54037
79,99,1.635571
79,102,1.729866
79,105,1.823024
79,108,1.914845
79,111,2.005149
79,114,2.09378
79,117,2.180601
79,120,2.265491
79,135,2.6577
79,150,2.990329
79,165,3.259035
79,180,3.463174
79,195,3.605661
79,210,3.692928
79,225,3.734251
79,240,3.740436
79,255,3.722098
79,270,3.688324
79,285,3.64602
79,300,3.599919
79,315,3.552981
79,330,3.50689
79,345,3.462502
79,360,3.420166
79,375,3.379944
79,390,3.341745
79,405,3.305407
79,420,3.27074
79,435,3.237553
79,450,3.205667
79,465,3.174921
79,480,3.14517
79,495,3.116293
79,510,3.088183
79,525,3.060751
79,540,3.03392
79,555,3.007628
79,570,2.98182
79,585,2.956452
79,600,2.931485
79,615,2.906889
79,630,2.882637
79,645,2.858705
79,660,2.835076
79,675,2.811733
79,690,2.788662
79,705,2.765852
79,720,2.743292
79,735,2.720974
79,750,2.69889
79,765,2.677033
79,780,2.655397
79,795,2.633978
79,810,2.61277
79,825,2.591769
79,840,2.57097
79,855,2.550371
79,870,2.529968
79,885,2.509758
79,900,2.489737
79,915,2.469903
79,930,2.450254
79,945,2.430786
79,960,2.411498
79,975,2.392387
79,990,2.37345
79,1005,2.354685
79,1020,2.336091
79,1035,2.317664
79,1050,2.299404
79,1065,2.281307
79,1080,2.263372
79,1095,2.245598
79,1110,2.227981
79,1125,2.210521
79,1140,2.193214
79,1155,2.17606
79,1170,2.159057
79,1185,2.142203
79,1200,2.125496
79,1215,2.108934
79,1230,2.092516
79,1245,2.07624
79,1260,2.060104
79,1275,2.044108
79,1290,2.028248
79,1305,2.012524
79,1320,1.996935
79,1335,1.981477
79,1350,1.966151
79,1365,1.950955
79,1380,1.935887
79,1395,1.920945
79,1410,1.906129
79,1425,1.891436
79,1440,1.876866
80,0,0
80,3,7.219807E-07
80,6,3.093508E-05
80,9,0.0002481363
80,12,0.001119005
80,15,0.003618306
80,18,0.00928361
80,21,0.02008349
80,24,0.03815934
80,27,0.06553213
80,30,0.103848
80,33,0.1542087
80,36,0.2170973
80,39,0.2923892
80,42,0.3794259
80,45,0.4771243
80,48,0.5841014
80,51,0.6987965
80,54,0.8195736
80,57,0.9448065
80,60,1.072941
80,63,1.202538
80,66,1.332297
80,69,1.46107
80,72,1.587859
80,75,1.711811
80,78,1.832212
80,81,1.948469
80,84,2.060097
80,87,2.16671
80,90,2.268003
80,93,2.363744
80,96,2.453764
80,99,2.537947
80,102,2.616223
80,105,2.688562
80,108,2.754972
80,111,2.815494
80,114,2.870198
80,117,2.919181
80,120,2.962568
80,135,3.101604
80,150,3.132118
80,165,3.08927
80,180,3.008055
80,195,2.91528
80,210,2.826705
80,225,2.748989
80,240,2.683301
80,255,2.628308
80,270,2.581949
80,285,2.542247
80,300,2.507582
80,315,2.476722
80,330,2.448756
80,345,2.423024
80,360,2.399043
80,375,2.376459
80,390,2.355008
80,405,2.33449
80,420,2.314752
80,435,2.295673
80,450,2.277159
80,465,2.259133
80,480,2.241533
80,495,2.224309
80,510,2.20742
80,525,2.190831
80,540,2.174515
80,555,2.158447
80,570,2.142608
80,585,2.126982
80,600,2.111555
80,615,2.096313
80,630,2.081249
80,645,2.066353
80,660,2.051617
80,675,2.037036
80,690,2.022603
80,705,2.008314
80,720,1.994165
80,735,1.980151
80,750,1.96627
80,765,1.952518
80,780,1.938892
80,795,1.92539
80,810,1.91201
80,825,1.898748
80,840,1.885604
80,855,1.872574
80,870,1.859658
80,885,1.846854
80,900,1.834159
80,915,1.821572
80,930,1.809091
80,945,1.796716
80,960,1.784444
80,975,1.772274
80,990,1.760204
80,1005,1.748234
80,1020,1.736361
80,1035,1.724585
80,1050,1.712905
80,1065,1.701318
80,1080,1.689824
80,1095,1.678421
80,1110,1.667109
80,1125,1.655886
80,1140,1.64475
80,1155,1.633702
80,1170,1.622739
80,1185,1.611861
80,1200,1.601067
80,1215,1.590355
80,1230,1.579724
80,1245,1.569174
80,1260,1.558703
80,1275,1.548311
80,1290,1.537996
80,1305,1.527758
80,1320,1.517595
80,1335,1.507507
80,1350,1.497493
80,1365,1.487551
80,1380,1.477682
80,1395,1.467884
80,1410,1.458156
80,1425,1.448498
80,1440,1.438908
81,0,0
81,3,8.56928E-08
81,6,3.491959E-06
81,9,2.850369E-05
81,12,0.0001350388
81,15,0.0004676947
81,18,0.001295096
81,21,0.003028638
81,24,0.006216076
81,27,0.01151361
81,30,0.01964415
81,33,0.0313496
81,36,0.04734387
81,39,0.06827223
81,42,0.0946795
81,45,0.1269886
81,48,0.1654891
81,51,0.2103356
81,54,0.2615527
81,57,0.3190462
81,60,0.382618
81,63,0.4519832
81,66,0.5267869
81,69,0.6066226
81,72,0.6910471
81,75,0.7795956
81,78,0.8717936
81,81,0.9671678
81,84,1.065254
81,87,1.165603
81,90,1.267787
81,93,1.371402
81,96,1.476069
81,99,1.581435
81,102,1.687176
81,105,1.792993
81,108,1.898613
81,111,2.003788
81,114,2.108291
81,117,2.211918
81,120,2.314485
81,135,2.806102
81,150,3.252064
81,165,3.643076
81,180,3.974052
81,195,4.243182
81,210,4.451676
81,225,4.603621
81,240,4.705538
81,255,4.765546
81,270,4.792283
81,285,4.793904
81,300,4.777415
81,315,4.748398
81,330,4.711064
81,345,4.668461
81,360,4.62274
81,375,4.575384
81,390,4.527401
81,405,4.479464
81,420,4.432004
81,435,4.385291
81,450,4.339475
81,465,4.29463
81,480,4.250774
81,495,4.207892
81,510,4.165946
81,525,4.124887
81,540,4.084658
81,555,4.045202
81,570,4.006463
81,585,3.968386
81,600,3.930923
81,615,3.89403
81,630,3.857666
81,645,3.821796
81,660,3.78639
81,675,3.751419
81,690,3.716861
81,705,3.682695
81,720,3.648904
81,735,3.615473
81,750,3.582388
81,765,3.54964
81,780,3.517218
81,795,3.485115
81,810,3.453322
81,825,3.421835
81,840,3.390647
81,855,3.359754
81,870,3.329151
81,885,3.298835
81,900,3.268802
81,915,3.239049
81,930,3.209573
81,945,3.180372
81,960,3.151442
81,975,3.122781
81,990,3.094386
81,1005,3.066257
81,1020,3.038388
81,1035,3.010781
81,1050,2.98343
81,1065,2.956335
81,1080,2.929493
81,1095,2.902902
81,1110,2.87656
81,1125,2.850465
81,1140,2.824614
81,1155,2.799006
81,1170,2.773637
81,1185,2.748507
81,1200,2.723613
81,1215,2.698953
81,1230,2.674525
81,1245,2.650326
81,1260,2.626354
81,1275,2.602608
81,1290,2.579086
81,1305,2.555784
81,1320,2.532701
81,1335,2.509836
81,1350,2.487185
81,1365,2.464747
81,1380,2.44252
81,1395,2.420502
81,1410,2.39869
81,1425,2.377083
81,1440,2.355679
82,0,0
82,3,5.367053E-07
82,6,1.936091E-05
82,9,0.0001234805
82,12,0.000428992
82,15,0.001101757
82,18,0.002362927
82,21,0.004491199
82,24,0.007819233
82,27,0.01272425
82,30,0.01961406
82,33,0.02891017
82,36,0.04102982
82,39,0.05636851
82,42,0.07528461
82,45,0.09808666
82,48,0.125024
82,51,0.1562811
82,54,0.1919744
82,57,0.2321534
82,60,0.276803
82,63,0.3258483
82,66,0.3791611
82,69,0.4365666
82,72,0.4978509
82,75,0.5627689
82,78,0.6310509
82,81,0.7024106
82,84,0.7765499
82,87,0.8531657
82,90,0.9319541
82,93,1.012614
82,96,1.094852
82,99,1.178383
82,102,1.262934
82,105,1.348244
82,108,1.434067
82,111,1.520169
82,114,1.606334
82,117,1.692357
82,120,1.778052
82,135,2.195928
82,150,2.584614
82,165,2.933198
82,180,3.235302
82,195,3.487846
82,210,3.690386
82,225,3.844747
82,240,3.954724
82,255,4.025663
82,270,4.063867
82,285,4.07591
82,300,4.068017
82,315,4.045621
82,330,4.013155
82,345,3.974046
82,360,3.930832
82,375,3.88533
82,390,3.838799
82,405,3.792092
82,420,3.745766
82,435,3.700172
82,450,3.655513
82,465,3.611897
82,480,3.56936
82,495,3.527897
82,510,3.487477
82,525,3.448051
82,540,3.409561
82,555,3.371947
82,570,3.335151
82,585,3.299115
82,600,3.263786
82,615,3.229116
82,630,3.19506
82,645,3.161581
82,660,3.128641
82,675,3.096212
82,690,3.064264
82,705,3.032775
82,720,3.001723
82,735,2.971089
82,750,2.940856
82,765,2.911012
82,780,2.881541
82,795,2.852433
82,810,2.823678
82,825,2.795266
82,840,2.76719
82,855,2.739439
82,870,2.71201
82,885,2.684894
82,900,2.658086
82,915,2.63158
82,930,2.605371
82,945,2.579454
82,960,2.553825
82,975,2.528478
82,990,2.503411
82,1005,2.478617
82,1020,2.454095
82,1035,2.42984
82,1050,2.405848
82,1065,2.382115
82,1080,2.358639
82,1095,2.335415
82,1110,2.312441
82,1125,2.289713
82,1140,2.267228
82,1155,2.244984
82,1170,2.222976
82,1185,2.201202
82,1200,2.179659
82,1215,2.158344
82,1230,2.137254
82,1245,2.116387
82,1260,2.09574
82,1275,2.075309
82,1290,2.055093
82,1305,2.035089
82,1320,2.015293
82,1335,1.995704
82,1350,1.976319
82,1365,1.957135
82,1380,1.938151
82,1395,1.919363
82,1410,1.900769
82,1425,1.882367
82,1440,1.864155
83,0,0
83,3,1.184532E-06
83,6,5.0401E-05
83,9,0.0003402703
83,12,0.001201213
83,15,0.003073535
83,18,0.006496425
83,21,0.01209419
83,24,0.02055457
83,27,0.03260019
83,30,0.04895605
83,33,0.07031634
83,36,0.09731335
83,39,0.1304912
83,42,0.170286
83,45,0.2170132
83,48,0.2708618
83,51,0.3318955
83,54,0.4000586
83,57,0.4751868
83,60,0.5570204
83,63,0.6452195
83,66,0.7393796
83,69,0.8390471
83,72,0.9437338
83,75,1.05293
83,78,1.166118
83,81,1.282779
83,84,1.402403
83,87,1.524497
83,90,1.648586
83,93,1.774222
83,96,1.900982
83,99,2.028471
83,102,2.156325
83,105,2.284206
83,108,2.411805
83,111,2.53884
83,114,2.665056
83,117,2.790221
83,120,2.914124
83,135,3.508757
83,150,4.050516
83,165,4.529382
83,180,4.939952
83,195,5.279996
83,210,5.550036
83,225,5.753373
83,240,5.896048
83,255,5.986343
83,270,6.033773
83,285,6.047853
83,300,6.03708
83,315,6.008399
83,330,5.967127
83,345,5.917179
83,360,5.861376
83,375,5.801738
83,390,5.739706
83,405,5.676312
83,420,5.612292
83,435,5.548162
83,450,5.484286
83,465,5.42091
83,480,5.3582
83,495,5.296259
83,510,5.23515
83,525,5.174905
83,540,5.115534
83,555,5.057035
83,570,4.999397
83,585,4.942601
83,600,4.886628
83,615,4.831456
83,630,4.777061
83,645,4.723422
83,660,4.670518
83,675,4.618329
83,690,4.566835
83,705,4.516019
83,720,4.465864
83,735,4.416354
83,750,4.367476
83,765,4.319216
83,780,4.271561
83,795,4.224499
83,810,4.178019
83,825,4.132111
83,840,4.086765
83,855,4.041971
83,870,3.99772
83,885,3.954004
83,900,3.910815
83,915,3.868143
83,930,3.825982
83,945,3.784324
83,960,3.743162
83,975,3.702488
83,990,3.662296
83,1005,3.622579
83,1020,3.583331
83,1035,3.544544
83,1050,3.506214
83,1065,3.468332
83,1080,3.430894
83,1095,3.393894
83,1110,3.357325
83,1125,3.321182
83,1140,3.285459
83,1155,3.25015
83,1170,3.215251
83,1185,3.180755
83,1200,3.146658
83,1215,3.112954
83,1230,3.079638
83,1245,3.046704
83,1260,3.014149
83,1275,2.981966
83,1290,2.950152
83,1305,2.918701
83,1320,2.887608
83,1335,2.85687
83,1350,2.826481
83,1365,2.796436
83,1380,2.766732
83,1395,2.737365
83,1410,2.708329
83,1425,2.67962
83,1440,2.651235
84,0,0
84,3,4.825698E-07
84,6,1.808875E-05
84,9,0.0001169573
84,12,0.0004014245
84,15,0.00100041
84,18,0.00206032
84,21,0.003742102
84,24,0.006219474
84,27,0.009677003
84,30,0.01430758
84,33,0.0203091
84,36,0.02788052
84,39,0.0372175
84,42,0.04850791
84,45,0.06192755
84,48,0.07763616
84,51,0.0957742
84,54,0.1164602
84,57,0.1397889
84,60,0.1658305
84,63,0.1946298
84,66,0.2262072
84,69,0.2605592
84,72,0.29766
84,75,0.3374631
84,78,0.3799038
84,81,0.4249006
84,84,0.472358
84,87,0.5221688
84,90,0.5742158
84,93,0.6283745
84,96,0.6845144
84,99,0.7425014
84,102,0.8021988
84,105,0.8634693
84,108,0.9261759
84,111,0.9901829
84,114,1.055357
84,117,1.121568
84,120,1.188689
84,135,1.533822
84,150,1.885331
84,165,2.232628
84,180,2.567734
84,195,2.88474
84,210,3.179315
84,225,3.448347
84,240,3.68971
84,255,3.902156
84,270,4.085256
84,285,4.23936
84,300,4.365563
84,315,4.465621
84,330,4.541811
84,345,4.596763
84,360,4.633264
84,375,4.654076
84,390,4.661797
84,405,4.658767
84,420,4.647023
84,435,4.628297
84,450,4.604032
84,465,4.575418
84,480,4.543427
84,495,4.508846
84,510,4.472314
84,525,4.434344
84,540,4.395347
84,555,4.355652
84,570,4.315519
84,585,4.275155
84,600,4.234721
84,615,4.194342
84,630,4.154116
84,645,4.114117
84,660,4.074399
84,675,4.035006
84,690,3.995965
84,705,3.957299
84,720,3.919021
84,735,3.88114
84,750,3.843659
84,765,3.806582
84,780,3.769908
84,795,3.733633
84,810,3.697754
84,825,3.662267
84,840,3.627167
84,855,3.592449
84,870,3.558107
84,885,3.524135
84,900,3.490529
84,915,3.457281
84,930,3.424388
84,945,3.391843
84,960,3.359642
84,975,3.327779
84,990,3.296249
84,1005,3.265049
84,1020,3.234173
84,1035,3.203617
84,1050,3.173376
84,1065,3.143447
84,1080,3.113825
84,1095,3.084507
84,1110,3.055487
84,1125,3.026764
84,1140,2.998333
84,1155,2.970189
84,1170,2.942331
84,1185,2.914754
84,1200,2.887455
84,1215,2.860431
84,1230,2.833678
84,1245,2.807193
84,1260,2.780974
84,1275,2.755016
84,1290,2.729316
84,1305,2.703873
84,1320,2.678683
84,1335,2.653742
84,1350,2.629049
84,1365,2.604599
84,1380,2.580391
84,1395,2.556422
84,1410,2.532688
84,1425,2.509188
84,1440,2.485918
85,0,0
85,3,4.207908E-07
85,6,7.665054E-05
85,9,0.001200174
85,12,0.006829492
85,15,0.02292381
85,18,0.05601381
85,21,0.1111163
